glossary;path;typology;True_start
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 00:45
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 00:49
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 00:50
UPSTREAM INTERLOCK;xx_main_interface_upstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 00:51
MACHINE WAIT FOR PRODUCT FROM UPSTREAM;xx_main_motorization_manager._motman.production_wait_external_up_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 00:51
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 00:51
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 00:51
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 00:51
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 00:51
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 00:51
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 00:51
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 00:51
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 00:52
TOO MANY REJECTS;xx_inspection_lds.consecutive_equipment_reject_nsm[6];MESSAGE_TYPOLOGY_NORMAL;10/01/2016 00:56
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 00:56
 6: STOPPED;xx_hopper_pusher_6.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 00:56
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 00:56
 GATE OPEN;xx_hopper_checkcard_handler.gate_6_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 00:56
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 00:56
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 00:57
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 00:57
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 00:57
TOO MANY REJECTS;xx_inspection_lds.consecutive_equipment_reject_nsm[2];MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:01
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:01
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:01
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:01
 GATE OPEN;xx_hopper_checkcard_handler.gate_2_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:01
 GATE OPEN;xx_hopper_checkcard_handler.gate_2_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:01
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:01
 5: STOPPED;xx_hopper_pusher_5.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:01
  JAM;xx_hopper_pusher_5.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:01
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:01
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:01
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:01
TOO MANY REJECTS;xx_inspection_lds.consecutive_equipment_reject_nsm[2];MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:01
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:01
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:01
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:01
 GATE OPEN;xx_hopper_checkcard_handler.gate_5_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:01
 5: STOPPED;xx_hopper_pusher_5.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:01
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:01
TOO MANY REJECTS;xx_inspection_lds.consecutive_equipment_reject_nsm[5];MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:01
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:01
 5: STOPPED;xx_hopper_pusher_5.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:01
 GATE OPEN;xx_hopper_checkcard_handler.gate_5_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:01
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:01
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:01
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
 GATE OPEN;xx_hopper_checkcard_handler.gate_3_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:04
 3: STOPPED;xx_hopper_pusher_3.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:04
  JAM;xx_hopper_pusher_3.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:04
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:04
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:04
  EMPTY;xx_hopper_checkcard_handler.hopper_pusher_2_empty_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:04
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
 6: STOPPED;xx_hopper_pusher_6.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:04
  JAM;xx_hopper_pusher_6.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:04
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
  JAM;xx_hopper_pusher_2.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:04
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
 3: STOPPED;xx_hopper_pusher_3.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:04
  EMPTY;xx_hopper_checkcard_handler.hopper_pusher_3_empty_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:04
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:04
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:05
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:07
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:09
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:09
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:09
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:09
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:10
STOP BUTTOM PRESSED;xx_main_machinehandler.stop_button_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 01:10
SLIDING GUARD BREAKDOWN;xx_main_safety_guards_slidingguard.sio.fault_fsm.message;MESSAGE_TYPOLOGY_EMERGENCY;10/01/2016 01:10
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 01:10
WHEEL NOT IN POSITION;xx_main_services_generic.hand_wheel_inserted_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 01:10
MAIN GUARD SAFETY OPENING OPEN;xx_main_safety_guards_mainguard.opened_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 01:11
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 01:11
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:11
STOP BUTTOM PRESSED;xx_main_machinehandler.stop_button_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 01:13
SLIDING GUARD BREAKDOWN;xx_main_safety_guards_slidingguard.sio.fault_fsm.message;MESSAGE_TYPOLOGY_EMERGENCY;10/01/2016 01:13
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 01:13
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 01:13
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:13
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:15
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:15
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:15
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:16
 6: STOPPED;xx_hopper_pusher_6.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:18
  EMPTY;xx_hopper_checkcard_handler.hopper_pusher_6_empty_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:18
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:18
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:19
 GATE OPEN;xx_hopper_checkcard_handler.gate_6_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:19
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:19
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:19
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:19
TOO MANY REJECTS;xx_inspection_lds.consecutive_equipment_reject_nsm[5];MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:20
 5: STOPPED;xx_hopper_pusher_5.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:20
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:20
 6: STOPPED;xx_hopper_pusher_6.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:20
  JAM;xx_hopper_pusher_6.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:20
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:21
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:21
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:21
 GATE OPEN;xx_hopper_checkcard_handler.gate_6_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:21
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:21
TOO MANY REJECTS;xx_inspection_lds.consecutive_equipment_reject_nsm[5];MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:21
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:21
 5: STOPPED;xx_hopper_pusher_5.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:21
 GATE OPEN;xx_hopper_checkcard_handler.gate_5_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:22
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:22
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:22
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:23
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:24
 1: STOPPED;xx_hopper_pusher_1.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:24
  EMPTY;xx_hopper_checkcard_handler.hopper_pusher_1_empty_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:24
UPSTREAM INTERLOCK;xx_main_interface_upstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:24
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:24
MACHINE WAIT FOR PRODUCT FROM UPSTREAM;xx_main_motorization_manager._motman.production_wait_external_up_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:24
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:24
 GATE OPEN;xx_hopper_checkcard_handler.gate_1_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:24
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:24
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:24
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:24
 GATE OPEN;xx_hopper_checkcard_handler.gate_1_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:24
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:24
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:24
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:24
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:24
STOP BUTTOM PRESSED;xx_main_machinehandler.stop_button_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 01:24
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:24
SLIDING GUARD BREAKDOWN;xx_main_safety_guards_slidingguard.sio.fault_fsm.message;MESSAGE_TYPOLOGY_EMERGENCY;10/01/2016 01:24
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 01:24
WHEEL NOT IN POSITION;xx_main_services_generic.hand_wheel_inserted_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 01:25
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 01:26
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:26
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:26
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:26
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:26
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:34
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:35
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:37
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:37
  EMPTY;xx_hopper_checkcard_handler.hopper_pusher_2_empty_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:37
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:37
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:37
 GATE OPEN;xx_hopper_checkcard_handler.gate_2_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:37
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:37
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:38
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:38
  EMPTY;xx_hopper_checkcard_handler.hopper_pusher_2_empty_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:38
 GATE OPEN;xx_hopper_checkcard_handler.gate_2_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:38
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:38
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:38
TOO MANY REJECTS;xx_inspection_lds.consecutive_equipment_reject_nsm[4];MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:40
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:40
 4: STOPPED;xx_hopper_pusher_4.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:40
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:40
 GATE OPEN;xx_hopper_checkcard_handler.gate_4_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:40
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:40
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:40
TOO MANY REJECTS;xx_inspection_lds.consecutive_equipment_reject_nsm[2];MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:41
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:41
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:41
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:41
 GATE OPEN;xx_hopper_checkcard_handler.gate_2_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:41
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:41
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:43
TOO MANY REJECTS;xx_inspection_lds.consecutive_equipment_reject_nsm[6];MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:46
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 01:46
 6: STOPPED;xx_hopper_pusher_6.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 01:46
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 01:46
